Protein IDs,Gene names,data,term,df,sumsq,meansq,statistic,p.value,qvalue
P39078,CCT4,normed_intensity,samplingTime,1,2.011901562490841,2.011901562490841,20.93464915830626,4.530394896384373e-5,2.135657378846077e-4
P39078,CCT4,normed_intensity,genotype,1,0.14509433677931358,0.14509433677931358,1.5097652350204833,0.22635504308172757,0.3388116312182149
P39078,CCT4,normed_intensity,nutrient,1,2.5291107843237177,2.5291107843237177,26.31642021628324,7.818444583100972e-6,4.226520890493241e-5
P39078,CCT4,normed_intensity,samplingTime:genotype,1,0.11946908578398661,0.11946908578398661,1.2431241382679425,0.27152398775501174,0.3833959711580663
P39078,CCT4,normed_intensity,samplingTime:nutrient,1,0.8677999035016699,0.8677999035016699,9.029808842599472,0.004569106471465865,0.013984248500549624
P39078,CCT4,normed_intensity,genotype:nutrient,1,0.127900200835303,0.127900200835303,1.330853299029717,0.25550022505457487,0.36801895904007326
P39078,CCT4,normed_intensity,samplingTime:genotype:nutrient,1,0.1119772692110242,0.1119772692110242,1.1651687579265813,0.2868621831646849,0.39704510858375786
P39078,CCT4,normed_ratio,samplingTime,1,0.5917537184783229,0.5917537184783229,58.490047622079445,2.3871885359894694e-9,2.5202128184436733e-8
P39078,CCT4,normed_ratio,genotype,1,0.008259946893254273,0.008259946893254273,0.8164286459992687,0.3716360748449986,0.46649867321973165
P39078,CCT4,normed_ratio,nutrient,1,1.8303676889936908,1.8303676889936908,180.91697601910082,1.976653357136695e-16,1.4726851896921208e-14
P39078,CCT4,normed_ratio,samplingTime:genotype,1,8.130638808569093e-4,8.130638808569093e-4,0.08036475923362606,0.7782658431004339,0.6551883747503116
P39078,CCT4,normed_ratio,samplingTime:nutrient,1,0.8866293120403665,0.8866293120403665,87.63610445529,1.250162037574144e-11,2.1237597046194853e-10
P39078,CCT4,normed_ratio,genotype:nutrient,1,0.010956468350344844,0.010956468350344844,1.0829578852996282,0.3042862716043407,0.4128553639890998
P39078,CCT4,normed_ratio,samplingTime:genotype:nutrient,1,0.003013874542390053,0.003013874542390053,0.2978970135830666,0.5882350270603894,0.5907679804355049
P39078,CCT4,ratio,samplingTime,1,10.828471030288094,10.828471030288094,140.6539674818948,1.1321359101750229e-14,4.612815042000012e-13
P39078,CCT4,ratio,genotype,1,0.23035044882250932,0.23035044882250932,2.9920848887619083,0.09138305757067831,0.17298105010250034
P39078,CCT4,ratio,nutrient,1,0.39694587581774354,0.39694587581774354,5.15603838743019,0.028622838813172066,0.06764520457652727
P39078,CCT4,ratio,samplingTime:genotype,1,0.16374977600573523,0.16374977600573523,2.1269905608147033,0.15253263817492627,0.25611721772682267
P39078,CCT4,ratio,samplingTime:nutrient,1,0.3844166709157698,0.3844166709157698,4.993293123216344,0.031098976522425294,0.07250469595218921
P39078,CCT4,ratio,genotype:nutrient,1,0.005101667610663115,0.005101667610663115,0.06626695386694446,0.798171423959256,0.6605915635833657
P39078,CCT4,ratio,samplingTime:genotype:nutrient,1,0.018272849910070988,0.018272849910070988,0.23735103782092212,0.628785234227753,0.6079231884066914
P39079,CCT6,intensity,samplingTime,1,26.449941490595208,26.449941490595208,35.332379630931804,5.6640723559959e-7,3.7321175855907563e-6
P39079,CCT6,intensity,genotype,1,0.020462508411541562,0.020462508411541562,0.027334242522040916,0.8695164566325781,0.674475504974102
P39079,CCT6,intensity,nutrient,1,0.19035305993675355,0.19035305993675355,0.25427755974380206,0.6168455790174769,0.6031443244565856
P39079,CCT6,intensity,samplingTime:genotype,1,0.047504774065008915,0.047504774065008915,0.06345786103698363,0.8024016840980925,0.6616950096758939
P39079,CCT6,intensity,samplingTime:nutrient,1,0.01950223572684107,0.01950223572684107,0.026051490382225564,0.872587131747805,0.6750312831889249
P39079,CCT6,intensity,genotype:nutrient,1,0.256499566242655,0.256499566242655,0.34263743278514475,0.5615988046897433,0.5784813689369832
P39079,CCT6,intensity,samplingTime:genotype:nutrient,1,0.027209549617558036,0.027209549617558036,0.036347079898686074,0.8497648606562824,0.6718609809696079
P39079,CCT6,normed_intensity,samplingTime,1,0.12936473471911716,0.12936473471911716,0.6836288541874338,0.4132451269410863,0.49465370468147773
P39079,CCT6,normed_intensity,genotype,1,1.1074408478750217e-4,1.1074408478750217e-4,5.852278981261516e-4,0.9808201548420776,0.6924759512603809
P39079,CCT6,normed_intensity,nutrient,1,1.735953647429879,1.735953647429879,9.173659309020406,0.004286371820598728,0.013233458459826207
P39079,CCT6,normed_intensity,samplingTime:genotype,1,0.002201250600248568,0.002201250600248568,0.011632524342083688,0.9146505534165861,0.6838689230731039
P39079,CCT6,normed_intensity,samplingTime:nutrient,1,0.18463864609060437,0.18463864609060437,0.9757242291703621,0.3291944618097663,0.4342583941429087
P39079,CCT6,normed_intensity,genotype:nutrient,1,0.005731801893933982,0.005731801893933982,0.030289747586058298,0.8627122686192257,0.6735110935885983
P39079,CCT6,normed_intensity,samplingTime:genotype:nutrient,1,0.0052912767355806495,0.0052912767355806495,0.027961789275783782,0.8680412067820231,0.6742969698287181
P39079,CCT6,normed_ratio,samplingTime,1,1.3651675321827679,1.3651675321827679,84.57469816730581,2.0423360023414433e-11,3.3001857684792663e-10
P39079,CCT6,normed_ratio,genotype,1,0.007610133426753292,0.007610133426753292,0.4714620897491549,0.4962767670645801,0.5450034101704155
P39079,CCT6,normed_ratio,nutrient,1,0.8017622635824089,0.8017622635824089,49.670681323631065,1.609470301289084e-8,1.4287378206478745e-7
P39079,CCT6,normed_ratio,samplingTime:genotype,1,0.046931230583550754,0.046931230583550754,2.907478069653244,0.09592560740681934,0.17956880424573593
P39079,CCT6,normed_ratio,samplingTime:nutrient,1,0.30029452585167843,0.30029452585167843,18.60381109752304,1.0233535059935264e-4,4.5421896158459715e-4
P39079,CCT6,normed_ratio,genotype:nutrient,1,0.02841164106363087,0.02841164106363087,1.7601546409123892,0.1921298673264093,0.30276797930648586
P39079,CCT6,normed_ratio,samplingTime:genotype:nutrient,1,0.027749346864864716,0.027749346864864716,1.7191242687140076,0.1972830709890401,0.30853467758029735
P39079,CCT6,ratio,samplingTime,1,13.680347333768287,13.680347333768287,188.48121065274728,1.0046352273418671e-16,8.316590120521849e-15
P39079,CCT6,ratio,genotype,1,0.05873693028064044,0.05873693028064044,0.8092490241087789,0.37372629762387866,0.46813042133846655
P39079,CCT6,ratio,nutrient,1,0.08047828104255865,0.08047828104255865,1.108790842226025,0.29866451363950375,0.407913683644078
P39079,CCT6,ratio,samplingTime:genotype,1,0.021366981788054778,0.021366981788054778,0.2943839434154516,0.5904352432614688,0.5919428749900996
P39079,CCT6,ratio,samplingTime:nutrient,1,0.05906614125382681,0.05906614125382681,0.8137847337126698,0.3724038546931536,0.46706897077857
P39079,CCT6,ratio,genotype:nutrient,1,0.00665112221168694,0.00665112221168694,0.09163594578945694,0.763676280269492,0.6513138076705601
P39079,CCT6,ratio,samplingTime:genotype:nutrient,1,8.165244524275749e-4,8.165244524275749e-4,0.011249679088281514,0.9160613179077699,0.6840947203151534
P39101,CAJ1,intensity,samplingTime,1,26.15548735909004,26.15548735909004,32.354964911230134,1.2965799649670674e-6,8.020451588472945e-6
P39101,CAJ1,intensity,genotype,1,0.36608861412699084,0.36608861412699084,0.4528603922328803,0.5048492399787526,0.5494092313576454
P39101,CAJ1,intensity,nutrient,1,1.3906303675694529e-5,1.3906303675694529e-5,1.720243103463474e-5,0.9967113349725727,0.6944046082824304
P39101,CAJ1,intensity,samplingTime:genotype,1,1.441070526929628,1.441070526929628,1.7826387898374136,0.18937480164042197,0.29976240827570144
P39101,CAJ1,intensity,samplingTime:nutrient,1,1.7427606701218348,1.7427606701218348,2.1558367296439322,0.14984953880294932,0.2528535047251542
P39101,CAJ1,intensity,genotype:nutrient,1,0.2376613162665702,0.2376613162665702,0.2939927458812669,0.5906813025641644,0.5919513084172798
P39101,CAJ1,intensity,samplingTime:genotype:nutrient,1,0.5778739945428835,0.5778739945428835,0.7148439851207525,0.4028697218711085,0.487902525669191
P39101,CAJ1,normed_intensity,samplingTime,1,0.10953850025863328,0.10953850025863328,0.17617092271901388,0.6769306668752868,0.6251228798673706
P39101,CAJ1,normed_intensity,genotype,1,0.5755093072533649,0.5755093072533649,0.9255924214118028,0.34179103520345255,0.4446225234935805
P39101,CAJ1,normed_intensity,nutrient,1,0.7832079352970195,0.7832079352970195,1.2596344145332121,0.2684122530031471,0.38021170866315734
P39101,CAJ1,normed_intensity,samplingTime:genotype,1,1.0596799200687934,1.0596799200687934,1.7042846931859161,0.19918786659739526,0.31055905957200597
P39101,CAJ1,normed_intensity,samplingTime:nutrient,1,3.5701460391663247,3.5701460391663247,5.7418708534125,0.02133164933968943,0.05286941987151255
P39101,CAJ1,normed_intensity,genotype:nutrient,1,0.003221243362893448,0.003221243362893448,0.005180730192612905,0.9429786791045732,0.6874012551197077
P39101,CAJ1,normed_intensity,samplingTime:genotype:nutrient,1,0.446181551980946,0.446181551980946,0.7175944122577096,0.4019742112708742,0.4873669738720152
P39105,PLB1,intensity,samplingTime,1,0.5731721753655454,0.5731721753655454,0.32686248796800793,0.5707114517344314,0.5826974846816512
P39105,PLB1,intensity,genotype,1,2.4277263871566883,2.4277263871566883,1.3844577966568878,0.24629806859738496,0.3588525894302356
P39105,PLB1,intensity,nutrient,1,65.6978941345148,65.6978941345148,37.46549126773462,3.1954122399182005e-7,2.21755987301191e-6
P39105,PLB1,intensity,samplingTime:genotype,1,0.07940042746778561,0.07940042746778561,0.045279625186431985,0.8325714409868337,0.6684611050942139
P39105,PLB1,intensity,samplingTime:nutrient,1,22.423734308870976,22.423734308870976,12.787566983789311,9.303800208733014e-4,0.003385445838303823
P39105,PLB1,intensity,genotype:nutrient,1,0.08410712884015001,0.08410712884015001,0.0479637124237657,0.8277589007450106,0.6676966360549399
P39105,PLB1,intensity,samplingTime:genotype:nutrient,1,0.043149555049433914,0.043149555049433914,0.024606866007017107,0.876139757424725,0.6756588972126399
P39105,PLB1,normed_intensity,samplingTime,1,16.210255941562565,16.210255941562565,14.90012119440971,4.0428192631700784e-4,0.0015900773350514962
P39105,PLB1,normed_intensity,genotype,1,1.972748254088631,1.972748254088631,1.8133080796469738,0.185692929735252,0.29576625665092227
P39105,PLB1,normed_intensity,nutrient,1,52.188523895601804,52.188523895601804,47.970577010325535,2.3772708018278978e-8,2.0425251374848427e-7
P39105,PLB1,normed_intensity,samplingTime:genotype,1,0.012263879683523368,0.012263879683523368,0.011272696387824143,0.9159758206434543,0.6840947203151534
P39105,PLB1,normed_intensity,samplingTime:nutrient,1,17.35575729024396,17.35575729024396,15.9530415792107,2.7065791637922304e-4,0.0011081893752087912
P39105,PLB1,normed_intensity,genotype:nutrient,1,0.019806876942640154,0.019806876942640154,0.018206058435598606,0.8933440497399301,0.6788878176414211
P39105,PLB1,normed_intensity,samplingTime:genotype:nutrient,1,0.013343183480219244,0.013343183480219244,0.012264769396068386,0.912371254300013,0.6836502032035592
P39107,MNN9,intensity,samplingTime,1,14.52567725082911,14.52567725082911,27.267608544726055,5.824754337740869e-6,3.214572683453404e-5
P39107,MNN9,intensity,genotype,1,0.46923170985808765,0.46923170985808765,0.8808419986374468,0.3536040772107416,0.4531343414236251
P39107,MNN9,intensity,nutrient,1,0.11962004998561226,0.11962004998561226,0.22455081720351877,0.6381704956228965,0.6119487757766991
P39107,MNN9,intensity,samplingTime:genotype,1,0.07805739701974636,0.07805739701974636,0.14652938442737468,0.7039009727337036,0.6338393578545769
P39107,MNN9,intensity,samplingTime:nutrient,1,0.05282573728956193,0.05282573728956193,0.09916450025874658,0.7544714719832727,0.6494292011191245
P39107,MNN9,intensity,genotype:nutrient,1,0.047797665270538185,0.047797665270538185,0.0897258009690729,0.7660770490394904,0.6521881504931817
P39107,MNN9,intensity,samplingTime:genotype:nutrient,1,0.014561125954087237,0.014561125954087237,0.02733415286807632,0.8695166686299539,0.674475504974102
P39107,MNN9,normed_intensity,samplingTime,1,0.9448246609063181,0.9448246609063181,3.474934810009368,0.06965616092229074,0.14011232403561305
P39107,MNN9,normed_intensity,genotype,1,0.28242227888523197,0.28242227888523197,1.038710195264235,0.3142465859711332,0.4213067446163971
P39107,MNN9,normed_intensity,nutrient,1,0.2866530819245286,0.2866530819245286,1.0542705054083867,0.31069498547496116,0.41858238700437844
P39107,MNN9,normed_intensity,samplingTime:genotype,1,0.011739533303691431,0.011739533303691431,0.043176384590903984,0.8364478472361118,0.6694771998696561
P39107,MNN9,normed_intensity,samplingTime:nutrient,1,0.11526561104418973,0.11526561104418973,0.42393102211180517,0.5187052143251172,0.5569102990195044
P39107,MNN9,normed_intensity,genotype:nutrient,1,0.42168914949354075,0.42168914949354075,1.5509145402414952,0.2202466150220248,0.33282065250420667
P39107,MNN9,normed_intensity,samplingTime:genotype:nutrient,1,8.098281194680492e-4,8.098281194680492e-4,0.002978436146834418,0.9567486941473607,0.6890675233564146
P39111,VMA7,intensity,samplingTime,1,21.267430900335945,21.267430900335945,23.23261481416124,2.097309784814097e-5,1.0512304770645702e-4
P39111,VMA7,intensity,genotype,1,0.05037325181028767,0.05037325181028767,0.05502791388999776,0.815731165738415,0.6648067541221732
P39111,VMA7,intensity,nutrient,1,6.347024461284611,6.347024461284611,6.9335113966565345,0.011967057770983152,0.03224108152825479
P39111,VMA7,intensity,samplingTime:genotype,1,0.012240928159927845,0.012240928159927845,0.013372032110513682,0.9085184284242221,0.6831051718915986
P39111,VMA7,intensity,samplingTime:nutrient,1,1.0868804818715831,1.0868804818715831,1.1873119843522604,0.28239357363618783,0.39320809749621227
P39111,VMA7,intensity,genotype:nutrient,1,0.018084890694364395,0.018084890694364395,0.019755996924468205,0.8889261217883304,0.678099484265018
P39111,VMA7,intensity,samplingTime:genotype:nutrient,1,0.011070311616994602,0.011070311616994602,0.012093246564459622,0.9129836108409177,0.6837950696281452
P39111,VMA7,normed_intensity,samplingTime,1,0.029451735002643524,0.029451735002643524,0.056106085619665326,0.8139686967284373,0.6645528537499032
P39111,VMA7,normed_intensity,genotype,1,0.14289200486940895,0.14289200486940895,0.27221184282858357,0.6047291094015452,0.5978430328942372
P39111,VMA7,normed_intensity,nutrient,1,2.683269780207195,2.683269780207195,5.111677258248202,0.02927584608039661,0.06893077629288266
P39111,VMA7,normed_intensity,samplingTime:genotype,1,0.003648121838275966,0.003648121838275966,0.0069497378063095566,0.9339770583363967,0.6868231524670148
P39111,VMA7,normed_intensity,samplingTime:nutrient,1,0.22390802294684048,0.22390802294684048,0.426548816402763,0.5174238677751106,0.5563076223881589
P39111,VMA7,normed_intensity,genotype:nutrient,1,0.08777539277699382,0.08777539277699382,0.1672137041163699,0.6847812627338987,0.6279650768575643
P39111,VMA7,normed_intensity,samplingTime:genotype:nutrient,1,1.6909197297543867e-4,1.6909197297543867e-4,3.221232539443451e-4,0.9857697298831878,0.6934497341110493
P39517,DHH1,intensity,samplingTime,1,45.8857463306091,45.8857463306091,83.38710479709766,2.4788666077154514e-11,3.956534945154943e-10
P39517,DHH1,intensity,genotype,1,5.708766550336932e-4,5.708766550336932e-4,0.0010374409324526125,0.9744653017909196,0.6917408339117265
P39517,DHH1,intensity,nutrient,1,0.9463694026911449,0.9463694026911449,1.7198152121224455,0.19719492022938817,0.30846617890579314
P39517,DHH1,intensity,samplingTime:genotype,1,0.748481822376555,0.748481822376555,1.3601986924554383,0.25040983281771934,0.3631256816924473
P39517,DHH1,intensity,samplingTime:nutrient,1,0.7142823582356262,0.7142823582356262,1.298048797806741,0.2613470106514889,0.37367985111428703
P39517,DHH1,intensity,genotype:nutrient,1,0.10584051528762836,0.10584051528762836,0.1923415187905723,0.6633346050388502,0.6204500246406519
P39517,DHH1,intensity,samplingTime:genotype:nutrient,1,0.005039981919566441,0.005039981919566441,0.009159042493812816,0.9242344143111679,0.685279035800872
P39517,DHH1,normed_intensity,samplingTime,1,3.962585058034152,3.962585058034152,55.00486215110544,4.964988138550079e-9,4.951011913176e-8
P39517,DHH1,normed_intensity,genotype,1,0.01681630606356651,0.01681630606356651,0.23342807368686708,0.6316276179428644,0.6091467763280722
P39517,DHH1,normed_intensity,nutrient,1,3.437599436923634,3.437599436923634,47.71750773534374,2.521058301297822e-8,2.1562967339468182e-7
P39517,DHH1,normed_intensity,samplingTime:genotype,1,0.4817887299896679,0.4817887299896679,6.687735983182886,0.013455108934980638,0.03572233321320226
P39517,DHH1,normed_intensity,samplingTime:nutrient,1,2.000806479777433,2.000806479777433,27.773305304339473,4.9899859859010135e-6,2.7855673560280532e-5
P39517,DHH1,normed_intensity,genotype:nutrient,1,0.011112913535771093,0.011112913535771093,0.15425896685621998,0.6965834343965951,0.6316504932825897
P39517,DHH1,normed_intensity,samplingTime:genotype:nutrient,1,4.502536577147766e-4,4.502536577147766e-4,0.006249995902401864,0.9373815389410844,0.6869241745163017
P39517,DHH1,normed_ratio,samplingTime,1,2.825655869517762,2.825655869517762,90.19035550452656,8.376301932354291e-12,1.481477141453997e-10
P39517,DHH1,normed_ratio,genotype,1,1.5260872747276387e-8,1.5260872747276387e-8,4.871023231222766e-7,0.999446603933619,0.6948234296758051
P39517,DHH1,normed_ratio,nutrient,1,1.7906328312875333,1.7906328312875333,57.154097699611754,3.1507157991255133e-9,3.261907313403998e-8
P39517,DHH1,normed_ratio,samplingTime:genotype,1,0.018185875278365793,0.018185875278365793,0.5804636630421359,0.45059974036171024,0.5186499255309786
P39517,DHH1,normed_ratio,samplingTime:nutrient,1,1.0444300742876373,1.0444300742876373,33.33651514885188,9.829465890171292e-7,6.2156283751967255e-6
P39517,DHH1,normed_ratio,genotype:nutrient,1,0.05159247177735539,0.05159247177735539,1.6467480775537824,0.20678735417123925,0.3185272075418229
P39517,DHH1,normed_ratio,samplingTime:genotype:nutrient,1,0.01907491878067772,0.01907491878067772,0.6088404906655883,0.43981786009894674,0.5121218929278369
P39517,DHH1,ratio,samplingTime,1,16.831169608857248,16.831169608857248,139.01098151579347,1.3607834106703898e-14,5.417453039723615e-13
P39517,DHH1,ratio,genotype,1,0.19227526404586925,0.19227526404586925,1.5880282711998268,0.2149104625800417,0.3273894434659366
P39517,DHH1,ratio,nutrient,1,0.25954089579281925,0.25954089579281925,2.1435845224126204,0.15098236333523538,0.2541482980194056
P39517,DHH1,ratio,samplingTime:genotype,1,0.25354709196046893,0.25354709196046893,2.0940808590837405,0.15566271794438585,0.26017925285597165
P39517,DHH1,ratio,samplingTime:nutrient,1,0.49344670383463446,0.49344670383463446,4.075445273255897,0.05024924353491249,0.10773433223341121
P39517,DHH1,ratio,genotype:nutrient,1,0.006781922873627312,0.006781922873627312,0.05601284860983301,0.8141203986734526,0.6645528537499032
P39517,DHH1,ratio,samplingTime:genotype:nutrient,1,0.03143060522737934,0.03143060522737934,0.2595897601788874,0.613201711743935,0.6013288695630026
P39522,ILV3,intensity,samplingTime,1,13.446399834732677,13.446399834732677,37.50155184017121,3.165090894427324e-7,2.197248346935589e-6
P39522,ILV3,intensity,genotype,1,0.12749135476493775,0.12749135476493775,0.35556905258321314,0.5543372271171199,0.5752134146396474
P39522,ILV3,intensity,nutrient,1,4.948246624278586,4.948246624278586,13.800491550088193,6.20810789824215e-4,0.0023389566309372574
P39522,ILV3,intensity,samplingTime:genotype,1,0.5428251137694543,0.5428251137694543,1.513920781352158,0.22572875437169426,0.33811939544346903
P39522,ILV3,intensity,samplingTime:nutrient,1,1.9166298066345475,1.9166298066345475,5.345415347999857,0.026007471944843718,0.0626492045096947
P39522,ILV3,intensity,genotype:nutrient,1,0.7300656229572932,0.7300656229572932,2.0361281936105775,0.16136000315588378,0.26694281956575183
P39522,ILV3,intensity,samplingTime:genotype:nutrient,1,0.09885427422716002,0.09885427422716002,0.27570120888243266,0.60243118296905,0.596822640617487
P39522,ILV3,normed_intensity,samplingTime,1,1.2462245171074886,1.2462245171074886,8.603786678059334,0.005529231011312758,0.01651337186628442
P39522,ILV3,normed_intensity,genotype,1,0.2607430392086232,0.2607430392086232,1.8001391052286289,0.18726325118283504,0.29732243625489235
P39522,ILV3,normed_intensity,nutrient,1,1.8041975931079273,1.8041975931079273,12.455966804599322,0.0010643405079874707,0.0038163158468860546
P39522,ILV3,normed_intensity,samplingTime:genotype,1,0.32004845225273515,0.32004845225273515,2.209576662973071,0.14499663162639315,0.2468565846686237
P39522,ILV3,normed_intensity,samplingTime:nutrient,1,0.6643514941993407,0.6643514941993407,4.586604144659186,0.038366099951352595,0.08636662069549596
P39522,ILV3,normed_intensity,genotype:nutrient,1,0.1795128592952452,0.1795128592952452,1.2393355500095298,0.27224456322306567,0.38407833739970354
P39522,ILV3,normed_intensity,samplingTime:genotype:nutrient,1,0.04937238862199991,0.04937238862199991,0.3408611318896821,0.5626106570371101,0.5788248086480277
P39522,ILV3,normed_ratio,samplingTime,1,0.6848299373132325,0.6848299373132325,11.125802347555172,0.0018457188873566468,0.006257719289618622
P39522,ILV3,normed_ratio,genotype,1,0.6509432462317037,0.6509432462317037,10.575276433537914,0.00233055171923191,0.0077122537709166435
P39522,ILV3,normed_ratio,nutrient,1,0.2994501773780916,0.2994501773780916,4.864891712415227,0.03321683712813771,0.07666963156558548
P39522,ILV3,normed_ratio,samplingTime:genotype,1,0.1944287912780619,0.1944287912780619,3.158705810847703,0.08312758882958081,0.16050850305189227
P39522,ILV3,normed_ratio,samplingTime:nutrient,1,0.0034924127671842435,0.0034924127671842435,0.056738019246372284,0.8129439997350462,0.6645090841964295
P39522,ILV3,normed_ratio,genotype:nutrient,1,0.10283200067691492,0.10283200067691492,1.6706169695553534,0.20359271688688746,0.3152840576285013
P39522,ILV3,normed_ratio,samplingTime:genotype:nutrient,1,0.019993960054601828,0.019993960054601828,0.32482348622949886,0.5719106171157935,0.583319026001258
P39522,ILV3,ratio,samplingTime,1,2.8823109459761427,2.8823109459761427,34.93468721798903,6.313852512438506e-7,4.111526407528647e-6
P39522,ILV3,ratio,genotype,1,1.3846020685854616,1.3846020685854616,16.78189518550788,1.9857002461133553e-4,8.360669157694371e-4
P39522,ILV3,ratio,nutrient,1,1.3652933744976545,1.3652933744976545,16.547866587903908,2.1660091968726046e-4,9.038879480625714e-4
P39522,ILV3,ratio,samplingTime:genotype,1,0.6711912036792057,0.6711912036792057,8.135088546477975,0.006839188316660359,0.019893065725552803
P39522,ILV3,ratio,samplingTime:nutrient,1,0.019695101815669004,0.019695101815669004,0.238712003858358,0.6278059618307488,0.6078004699274008
P39522,ILV3,ratio,genotype:nutrient,1,0.1379901083486821,0.1379901083486821,1.672491748701678,0.20334434531100673,0.315081002628759
P39522,ILV3,ratio,samplingTime:genotype:nutrient,1,0.10829410861440816,0.10829410861440816,1.312565119761577,0.25873899494477776,0.371044402441756
P39533,ACO2,intensity,samplingTime,1,14.98612687960524,14.98612687960524,39.18091383355867,2.0405688414965348e-7,1.4750011549664062e-6
P39533,ACO2,intensity,genotype,1,1.0751075699360522,1.0751075699360522,2.8108461511024334,0.10142881621559297,0.18764790749751267
P39533,ACO2,intensity,nutrient,1,5.128388634191749,5.128388634191749,13.408064324793807,7.253491013420266e-4,0.0026962915533572003
P39533,ACO2,intensity,samplingTime:genotype,1,0.07815633565705016,0.07815633565705016,0.20433809733007116,0.6536836795353138,0.617710086533164
P39533,ACO2,intensity,samplingTime:nutrient,1,4.620949699850665,4.620949699850665,12.081375893424102,0.0012405940048357484,0.004382013101702821
P39533,ACO2,intensity,genotype:nutrient,1,0.5439019782364183,0.5439019782364183,1.4220202934612125,0.24009743267906097,0.3526756246029018
P39533,ACO2,intensity,samplingTime:genotype:nutrient,1,0.18436506438443576,0.18436506438443576,0.48201858689690713,0.4915223128044396,0.5420363472539899
P39533,ACO2,normed_intensity,samplingTime,1,0.8319002255379965,0.8319002255379965,4.587451870209209,0.03834915108522557,0.08633778348863347
P39533,ACO2,normed_intensity,genotype,1,1.4171585055570635,1.4171585055570635,7.814815090951918,0.00792251954953026,0.02263697583929608
P39533,ACO2,normed_intensity,nutrient,1,1.9136111343932396,1.9136111343932396,10.552466158604831,0.0023533509578551855,0.007782738715164361
P39533,ACO2,normed_intensity,samplingTime:genotype,1,0.01177792182277825,0.01177792182277825,0.06494847318756272,0.800144788532413,0.6611224238955289
P39533,ACO2,normed_intensity,samplingTime:nutrient,1,2.497326082200104,2.497326082200104,13.771318788743187,6.280050258431987e-4,0.002363926853563907
P39533,ACO2,normed_intensity,genotype:nutrient,1,0.09409427796744625,0.09409427796744625,0.5188758918277647,0.4755101832684435,0.5328572608308878
P39533,ACO2,normed_intensity,samplingTime:genotype:nutrient,1,0.1136805877949867,0.1136805877949867,0.6268831394405898,0.4331712726500381,0.5077826216465936
P39533,ACO2,normed_ratio,samplingTime,1,0.053684246613678224,0.053684246613678224,1.0061525595132608,0.32185599843685625,0.4278515099196369
P39533,ACO2,normed_ratio,genotype,1,1.2401712538705172,1.2401712538705172,23.243345301946793,2.0899324823684224e-5,1.0482883801252204e-4
P39533,ACO2,normed_ratio,nutrient,1,0.9054023491904106,0.9054023491904106,16.96909146518867,1.852890394028181e-4,7.849990330327443e-4
P39533,ACO2,normed_ratio,samplingTime:genotype,1,0.044802744078823814,0.044802744078823814,0.8396950403815602,0.36497586192198794,0.4613310697152186
P39533,ACO2,normed_ratio,samplingTime:nutrient,1,0.1789102402949781,0.1789102402949781,3.3531437535356914,0.07453262626256699,0.14757340526445784
P39533,ACO2,normed_ratio,genotype:nutrient,1,0.020932190321836876,0.020932190321836876,0.39231205049953605,0.5346449140672846,0.5653244947715584
P39533,ACO2,normed_ratio,samplingTime:genotype:nutrient,1,0.06673239022581433,0.06673239022581433,1.2507014527243718,0.2700901513916538,0.38204371156754213
P39533,ACO2,ratio,samplingTime,1,5.0329586816569005,5.0329586816569005,93.49209326076418,5.0501376404416315e-12,9.397991297382458e-11
P39533,ACO2,ratio,genotype,1,2.252323198382539,2.252323198382539,41.83908985464585,1.0386467888008381e-7,7.925137551709232e-7
P39533,ACO2,ratio,nutrient,1,0.12959142679976252,0.12959142679976252,2.4072865537950845,0.12864857854166253,0.2256916721889311
P39533,ACO2,ratio,samplingTime:genotype,1,0.28625461560901605,0.28625461560901605,5.317457366852818,0.026376725585436116,0.0633899006502715
P39533,ACO2,ratio,samplingTime:nutrient,1,0.03278372180873753,0.03278372180873753,0.6089894574235611,0.43976233383385765,0.5121218929278369
P39533,ACO2,ratio,genotype:nutrient,1,0.019709390931298518,0.019709390931298518,0.3661210694571398,0.5485438637140131,0.5717043610239916
P39533,ACO2,ratio,samplingTime:genotype:nutrient,1,0.007042128604503791,0.007042128604503791,0.13081437498108311,0.7194927998441694,0.6383184163134151
P39676,YHB1,intensity,samplingTime,1,51.94019473922662,51.94019473922662,78.86553429200417,5.2754424470635305e-11,7.866446822620744e-10
P39676,YHB1,intensity,genotype,1,1.5914532225013531,1.5914532225013531,2.4164485582590993,0.1279442928827235,0.224795416773892
P39676,YHB1,intensity,nutrient,1,5.27809721767049,5.27809721767049,8.01421633489474,0.007228212553731742,0.020893521576572822
P39676,YHB1,intensity,samplingTime:genotype,1,0.14403397090108394,0.14403397090108394,0.21869991301234204,0.6425702456050176,0.6134045344007791
P39676,YHB1,intensity,samplingTime:nutrient,1,1.5295148655633044,1.5295148655633044,2.322401902531046,0.13539098349265116,0.23444128983026488
P39676,YHB1,intensity,genotype:nutrient,1,0.7279721861762894,0.7279721861762894,1.1053465567612204,0.29940607917275375,0.4087391849332469
P39676,YHB1,intensity,samplingTime:genotype:nutrient,1,0.07821113800691833,0.07821113800691833,0.11875510320031447,0.7321939740038084,0.6421314098700738
P39676,YHB1,normed_intensity,samplingTime,1,5.87421041122627,5.87421041122627,48.003464238960454,2.359227713196731e-8,2.02785790941119e-7
